CAR       ,PID  ,Title                         ,Talloc, PI        ,Group_Label         ,Obs    ,Obs_Label ,Target    ,Template  ,Detector,Subarray      ,Mosaics ,Dither_Type         ,Dithers ,Nexp    ,Filter  ,RdOut   ,Ints    ,Grps    ,DGAA        ,SRdOut  ,SInts   ,SGrps   ,DGAB        ,LRdOut  ,LInts   ,LGrps   ,t_sci   ,t_cha   ,eff     ,obs_no  ,t_sci_obs,t_cha_obs
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,9,Illuminate,      NONE,MiriExternalFlat,  IMAGER,        SUB256,1,               false,1,1,   F770W,    FAST,4,2000,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,9,2877,3206
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 4: MRS Cal Lamp,10,Illuminate,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,4,10,    SHORT(A),    FAST,4,10,8.57,9.8,0.87,10,4055,4564
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 4: MRS Cal Lamp,10,Illuminate,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,4,30,    SHORT(A),    FAST,4,30,8.57,9.8,0.87,10,4055,4564
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 4: MRS Cal Lamp,10,Illuminate,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,4,100,    SHORT(A),    FAST,4,100,8.57,9.8,0.87,10,4055,4564
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 4: MRS Cal Lamp,10,Illuminate,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,3,300,    SHORT(A),    FAST,3,300,8.57,9.8,0.87,10,4055,4564
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,   F560W,    FAST,8,15,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,  F1000W,    FAST,5,15,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,  F1130W,    FAST,3,60,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,  F1130W,    SLOW,3,6,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,  F1280W,    FAST,2,30,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,  F1500W,    FAST,2,30,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,  F1800W,    FAST,2,30,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,  F2100W,    FAST,2,13,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,  F2550W,    FAST,2,8,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,FULLARRAY flats     ,1,Imager Cal,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,          FULL,9,               false,1,1,   F770W,    FAST,8,10,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,1,34020,57832
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,SUBARRAY flats      ,2,F770W BRIG,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,     BRIGHTSKY,9,               false,1,1,   F770W,    FAST,10,15,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,2,2340,5023
MIR-072   ,1051,MIRI Imager  LRS  Coronagraph ,18.8, Detre     ,SUBARRAY flats      ,6,F770W SUB6,1 ZODIACAL-LIGHT-P1,MiriExternalFlat,  IMAGER,         SUB64,9,               false,1,1,   F770W,    FAST,10,100,          ..,      ..,0,0,          ..,      ..,0,0,10.53,18.54,0.57,6,1548,3929
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,1,SLEW_TO_HO,1 MIRI-SLEW-TO-HOT-TARGET-NORTH,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,   F770W,    FAST,1,100,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,1,2502,3932
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,1,SLEW_TO_HO,1 MIRI-SLEW-TO-HOT-TARGET-NORTH,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F1280W,    FAST,1,100,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,1,2502,3932
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,1,SLEW_TO_HO,1 MIRI-SLEW-TO-HOT-TARGET-NORTH,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F1500W,    FAST,1,100,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,1,2502,3932
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,2,SLEW_TO_HO,1 MIRI-SLEW-TO-HOT-TARGET-NORTH,MiriImaging,      ..,          FULL,4,             CYCLING,3,1,  F1800W,    FAST,2,50,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,2,3336,5665
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,3,SLEW_TO_HO,1 MIRI-SLEW-TO-HOT-TARGET-NORTH,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F2100W,    FAST,10,10,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,3,2502,5760
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,3,SLEW_TO_HO,1 MIRI-SLEW-TO-HOT-TARGET-NORTH,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F2550W,    FAST,10,10,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,3,2502,5760
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,3,SLEW_TO_HO,1 MIRI-SLEW-TO-HOT-TARGET-NORTH,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F1280W,    FAST,1,100,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,3,2502,5760
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,4,SLEW_TO_CO,3 MIRI-SLEW-TO-COLD-A,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,   F770W,    FAST,1,100,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,4,2502,3932
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,4,SLEW_TO_CO,3 MIRI-SLEW-TO-COLD-A,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F1280W,    FAST,1,100,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,4,2502,3932
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,4,SLEW_TO_CO,3 MIRI-SLEW-TO-COLD-A,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F1500W,    FAST,1,100,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,4,2502,3932
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,5,SLEW_TO_CO,3 MIRI-SLEW-TO-COLD-A,MiriImaging,      ..,          FULL,4,             CYCLING,3,1,  F1800W,    FAST,2,50,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,5,3336,7864
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,6,SLEW_TO_CO,3 MIRI-SLEW-TO-COLD-A,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F2100W,    FAST,10,10,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,6,2502,3821
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,6,SLEW_TO_CO,3 MIRI-SLEW-TO-COLD-A,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F2550W,    FAST,10,10,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,6,2502,3821
MIR-073   ,1052,MIRI Sky Background and Variat,10, Glasse    ,..                  ,6,SLEW_TO_CO,3 MIRI-SLEW-TO-COLD-A,MiriImaging,      ..,          FULL,1,             CYCLING,3,1,  F1280W,    FAST,1,100,          ..,      ..,0,0,          ..,      ..,0,0,4.63,8.61,0.54,6,2502,3821
MIR-074   ,1053,MIRI LRS PSF Characterization ,4.6, Kendrew   ,SLIT observations   ,1,PSF fine s,1 BD+60-1753,   MiriLRS,      ..,          FULL,1,INTRAPIXEL_SLIT_SCAN_NOD_1,11,1,   P750L,    FAST,3,10,          ..,      ..,0,0,          ..,      ..,0,0,1.51,3.75,0.4,1,924,4153
MIR-074   ,1053,MIRI LRS PSF Characterization ,4.6, Kendrew   ,SLIT observations   ,6,PSF fine s,1 BD+60-1753,   MiriLRS,      ..,          FULL,1,INTRAPIXEL_SLIT_SCAN_NOD_2,11,1,   P750L,    FAST,3,10,          ..,      ..,0,0,          ..,      ..,0,0,1.51,3.75,0.4,6,924,2214
MIR-074   ,1053,MIRI LRS PSF Characterization ,4.6, Kendrew   ,SLIT observations   ,7,PSF fine s,1 BD+60-1753,   MiriLRS,      ..,          FULL,1,INTRAPIXEL_SLIT_SCAN_CENTER,11,1,   P750L,    FAST,3,10,          ..,      ..,0,0,          ..,      ..,0,0,1.51,3.75,0.4,7,924,2214
MIR-074   ,1053,MIRI LRS PSF Characterization ,4.6, Kendrew   ,SLIT observations   ,8,Sky backgr,2 BD+60-1753-SKY,   MiriLRS,      ..,          FULL,1,                NONE,1,1,   P750L,    FAST,33,10,          ..,      ..,0,0,          ..,      ..,0,0,1.51,3.75,0.4,8,916,1295
MIR-074   ,1053,MIRI LRS PSF Characterization ,4.6, Kendrew   ,SLITLESS observation,4,PSF scan -,1 BD+60-1753,   MiriLRS,      .., SLITLESSPRISM,1,                NONE,1,11,   P750L,    FAST,4,125,          ..,      ..,0,0,          ..,      ..,0,0,1.51,3.75,0.4,4,880,2217
MIR-074   ,1053,MIRI LRS PSF Characterization ,4.6, Kendrew   ,SLITLESS observation,9,Sky backgr,2 BD+60-1753-SKY,   MiriLRS,      .., SLITLESSPRISM,1,                NONE,1,1,   P750L,    FAST,44,125,          ..,      ..,0,0,          ..,      ..,0,0,1.51,3.75,0.4,9,875,1382
MIR-075   ,1054,MIRI LRS Extended Source Flat ,5.2, Detre     ,..                  ,1,slit exten,1 PN-HEN2-115,   MiriLRS,      ..,          FULL,1,SEVEN_PIXEL_SLIT_SCAN,7,1,   P750L,    FAST,5,20,          ..,      ..,0,0,          ..,      ..,0,0,1.14,3.86,0.3,1,1946,3017
MIR-075   ,1054,MIRI LRS Extended Source Flat ,5.2, Detre     ,..                  ,3,slit exten,1 PN-HEN2-115,   MiriLRS,      ..,          FULL,1,             MAPPING,6,1,   P750L,    FAST,5,20,          ..,      ..,0,0,          ..,      ..,0,0,1.14,3.86,0.3,3,1668,2517
MIR-075   ,1054,MIRI LRS Extended Source Flat ,5.2, Detre     ,..                  ,2,slitless e,1 PN-HEN2-115,   MiriLRS,      .., SLITLESSPRISM,1,SEVEN_PIXEL_9_X_3_SLITLESS,8,1,   P750L,    FAST,1,50,          ..,      ..,0,0,          ..,      ..,0,0,1.14,3.86,0.3,2,216,2958
MIR-075   ,1054,MIRI LRS Extended Source Flat ,5.2, Detre     ,..                  ,4,slitless e,1 PN-HEN2-115,   MiriLRS,      .., SLITLESSPRISM,1,FIVE_PIXEL_8_X_4_SLITLESS,8,1,   P750L,    FAST,1,50,          ..,      ..,0,0,          ..,      ..,0,0,1.14,3.86,0.3,4,256,5392
OTE-035   ,1172,OTE MIRI Pupil Alignment Check,2, Lajoie    ,..                  ,1,        ..,1 TYC-4212-380-1,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   FLENS,    FAST,2,10,          ..,      ..,0,0,          ..,      ..,0,0,0.03,0.71,0.04,1,112,2569
MIR-076   ,1259,MIRI LRS Spectral Dispersion a,5, Kendrew   ,LRS Slit measurement,1,  LRS slit,1 2MASS-J05213020-6931544,   MiriLRS,      ..,          FULL,1,      ALONG_SLIT_NOD,1,1,   P750L,    FAST,3,30,          ..,      ..,0,0,          ..,      ..,0,0,0.42,2.71,0.15,1,500,3431
MIR-076   ,1259,MIRI LRS Spectral Dispersion a,5, Kendrew   ,LRS Slit measurement,6,  LRS slit,1 2MASS-J05213020-6931544,   MiriLRS,      ..,          FULL,1,      ALONG_SLIT_NOD,1,1,   P750L,    FAST,3,30,          ..,      ..,0,0,          ..,      ..,0,0,0.42,2.71,0.15,6,500,1682
MIR-076   ,1259,MIRI LRS Spectral Dispersion a,5, Kendrew   ,LRS Slit measurement,5,  LRS slit,1 2MASS-J05213020-6931544,   MiriLRS,      ..,          FULL,1,      ALONG_SLIT_NOD,1,1,   P750L,    FAST,3,30,          ..,      ..,0,0,          ..,      ..,0,0,0.42,2.71,0.15,5,500,1682
MIR-076   ,1259,MIRI LRS Spectral Dispersion a,5, Kendrew   ,LRS slitless measure,2,LRS slitle,2 HD-50083,   MiriLRS,      .., SLITLESSPRISM,1,                NONE,1,1,   P750L,    FAST,15,6,          ..,      ..,0,0,          ..,      ..,0,0,0.42,2.71,0.15,2,15,2959
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,1,Short ramp,3 -BET-DOR,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,  F2550W,    FAST,12,10,    SHORT(A),    FAST,12,10,    SHORT(A),    FAST,12,10,1.67,3.09,0.54,1,4008,8058
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,1,Short ramp,3 -BET-DOR,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,  F2550W,    FAST,24,5,    SHORT(A),    FAST,24,5,    SHORT(A),    FAST,24,5,1.67,3.09,0.54,1,4008,8058
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,1,Short ramp,3 -BET-DOR,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,  F2550W,    FAST,60,2,    SHORT(A),    FAST,60,2,    SHORT(A),    FAST,60,2,1.67,3.09,0.54,1,4008,8058
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,1,Short ramp,3 -BET-DOR,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,  F2550W,    FAST,30,4,    SHORT(A),    FAST,30,4,    SHORT(A),    FAST,30,4,1.67,3.09,0.54,1,4008,8058
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,1,Short ramp,3 -BET-DOR,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,  F2550W,    FAST,40,3,    SHORT(A),    FAST,40,3,    SHORT(A),    FAST,40,3,1.67,3.09,0.54,1,4008,8058
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,1,Short ramp,3 -BET-DOR,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,  F2550W,    FAST,24,5,    SHORT(A),    FAST,24,5,    SHORT(A),    FAST,24,5,1.67,3.09,0.54,1,4008,8058
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,2,Short ramp,4 -BET-DOR-SKY-15ARCSEC-SOUTH,   MiriMRS,     ALL,          FULL,1,                None,1,1,  F2550W,    FAST,12,10,    SHORT(A),    FAST,12,10,    SHORT(A),    FAST,12,10,1.67,3.09,0.54,2,2004,3066
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,2,Short ramp,4 -BET-DOR-SKY-15ARCSEC-SOUTH,   MiriMRS,     ALL,          FULL,1,                None,1,1,  F2550W,    FAST,24,5,    SHORT(A),    FAST,24,5,    SHORT(A),    FAST,24,5,1.67,3.09,0.54,2,2004,3066
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,2,Short ramp,4 -BET-DOR-SKY-15ARCSEC-SOUTH,   MiriMRS,     ALL,          FULL,1,                None,1,1,  F2550W,    FAST,60,2,    SHORT(A),    FAST,60,2,    SHORT(A),    FAST,60,2,1.67,3.09,0.54,2,2004,3066
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,2,Short ramp,4 -BET-DOR-SKY-15ARCSEC-SOUTH,   MiriMRS,     ALL,          FULL,1,                None,1,1,  F2550W,    FAST,30,4,    SHORT(A),    FAST,30,4,    SHORT(A),    FAST,30,4,1.67,3.09,0.54,2,2004,3066
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,2,Short ramp,4 -BET-DOR-SKY-15ARCSEC-SOUTH,   MiriMRS,     ALL,          FULL,1,                None,1,1,  F2550W,    FAST,40,3,    SHORT(A),    FAST,40,3,    SHORT(A),    FAST,40,3,1.67,3.09,0.54,2,2004,3066
MIR-077   ,1261,Bright source sensitivity inve,3.2, Glasse    ,MRS observations    ,2,Short ramp,4 -BET-DOR-SKY-15ARCSEC-SOUTH,   MiriMRS,     ALL,          FULL,1,                None,1,1,  F2550W,    FAST,24,5,    SHORT(A),    FAST,24,5,    SHORT(A),    FAST,24,5,1.67,3.09,0.54,2,2004,3066
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,1,F1065C-1-3,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,  5-POINT-SMALL-GRID,5,1,  F1065C,    FAST,10,80,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,1,1920,4727
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,2,F1065C-2-4,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,  9-POINT-SMALL-GRID,9,1,  F1065C,    FAST,10,80,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,2,3456,6624
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,3,F1140C-1-3,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,                NONE,1,1,  F1140C,    FAST,10,100,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,3,480,2481
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,4,F1140C-1-3,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,                NONE,1,1,  F1140C,    FAST,10,100,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,4,480,2479
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,5,F1140C-1-3,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,                NONE,1,1,  F1140C,    FAST,10,100,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,5,480,2563
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,6,F1140C-1-3,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,                NONE,1,1,  F1140C,    FAST,10,100,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,6,480,2899
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,7,F1140C-2-4,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,                NONE,1,1,  F1140C,    FAST,10,100,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,7,480,2768
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,8,F1550C-1-3,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,                NONE,1,1,  F1550C,    FAST,10,100,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,8,480,4654
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,9,F1550C-2-4,1 2MASS-J05215224-6930510, MiriCoron,      ..,            ..,1,                NONE,1,1,  F1550C,    FAST,10,100,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,9,480,2908
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,10,F2300C-1-3,5 HD-99279, MiriCoron,      ..,            ..,1,                NONE,1,1,  F2300C,    FAST,10,200,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,10,1296,5455
MIR-078   ,1406,Verification of the MIRI Coron,12.1, Hines     ,..                  ,12,F2300C-2-4,5 HD-99279, MiriCoron,      ..,            ..,1,                NONE,1,1,  F2300C,    FAST,10,200,          ..,      ..,0,0,          ..,      ..,0,0,3.15,11.42,0.28,12,1296,3514
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,1,Straylight,1 SGAS1226-IFU,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,1,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,1,Straylight,1 SGAS1226-IFU,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,1,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,2,Straylight,2 ABELL2744,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,2,816,2494
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,2,Straylight,2 ABELL2744,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,2,816,2494
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,3,Straylight,3 J2348-3054-IMAGER,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,3,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,3,Straylight,3 J2348-3054-IMAGER,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,3,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,4,Straylight,4 FOMALHAUT-C,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,4,816,2491
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,4,Straylight,4 FOMALHAUT-C,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,4,816,2491
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,5,Straylight,5 NGC-7293,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,5,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,5,Straylight,5 NGC-7293,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,5,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,6,Straylight,6 TRAPPIST-1B,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,6,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,6,Straylight,6 TRAPPIST-1B,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,6,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,7,Straylight,7 TARGET-OBSERVATION-13,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,7,816,1870
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,7,Straylight,7 TARGET-OBSERVATION-13,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,7,816,1870
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,8,Straylight,8 12211-GS-4.06-S,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,8,816,1841
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,8,Straylight,8 12211-GS-4.06-S,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,8,816,1841
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,9,Straylight,9 POINTINGTWO,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,9,816,1857
